1 47.0 -200.00000000000009 0 44 50
1 61.0 75.99999999999997 0 43 50
1 47.0 -49.0 0 40 50
1 287.0 -255.0 0 50 50
1 354.0 -120.0 0 45 50
#
0
21
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -49.79999999999997 0 42 50
1 648.0 -17.59999999999996 0 44 50
1 153.0 -62.5 0 45 50
1 576.0 -2.599999999999973 0 44 50
1 261.0 14.5 0 45 50
1 47.0 -195.60000000000008 0 44 50
1 61.0 80.29999999999997 0 43 50
1 47.0 -45.0 0 40 50
1 287.0 -250.0 0 50 50
1 354.0 -115.5 0 45 50
#
0
22
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -45.599999999999966 0 42 50
1 648.0 -13.199999999999958 0 44 50
1 153.0 -58.0 0 45 50
1 576.0 1.8000000000000274 0 44 50
1 261.0 19.0 0 45 50
1 47.0 -191.20000000000007 0 44 50
1 61.0 84.59999999999997 0 43 50
1 47.0 -41.0 0 40 50
1 287.0 -245.0 0 50 50
1 354.0 -111.0 0 45 50
#
0
23
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -41.39999999999996 0 42 50
1 648.0 -8.799999999999958 0 44 50
1 153.0 -53.5 0 45 50
1 576.0 6.200000000000028 0 44 50
1 261.0 23.5 0 45 50
1 47.0 -186.80000000000007 0 44 50
1 61.0 88.89999999999996 0 43 50
1 47.0 -37.0 0 40 50
1 287.0 -240.0 0 50 50
1 354.0 -106.5 0 45 50
#
0
24
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -37.19999999999996 0 42 50
1 648.0 -4.399999999999958 0 44 50
1 153.0 -49.0 0 45 50
1 576.0 10.600000000000028 0 44 50
1 261.0 28.0 0 45 50
1 47.0 -182.40000000000006 0 44 50
1 61.0 93.19999999999996 0 43 50
1 47.0 -33.0 0 40 50
1 287.0 -235.0 0 50 50
1 354.0 -102.0 0 45 50
#
0
25
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -32.99999999999996 0 42 50
1 648.0 4.263256414560601e-14 0 44 50
1 153.0 -44.5 0 45 50
1 576.0 15.000000000000028 0 44 50
1 261.0 32.5 0 45 50
1 47.0 -178.00000000000006 0 44 50
1 61.0 97.49999999999996 0 43 50
1 47.0 -29.0 0 40 50
1 287.0 -230.0 0 50 50
1 354.0 -97.5 0 45 50
#
0
26
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -28.799999999999958 0 42 50
1 648.0 4.400000000000043 0 44 50
1 153.0 -40.0 0 45 50
1 576.0 19.400000000000027 0 44 50
1 261.0 37.0 0 45 50
1 47.0 -173.60000000000005 0 44 50
1 61.0 101.79999999999995 0 43 50
1 47.0 -25.0 0 40 50
1 287.0 -225.0 0 50 50
1 354.0 -93.0 0 45 50
#
0
27
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -24.59999999999996 0 42 50
1 648.0 8.800000000000043 0 44 50
1 153.0 -35.5 0 45 50
1 576.0 23.800000000000026 0 44 50
1 261.0 41.5 0 45 50
1 47.0 -169.20000000000005 0 44 50
1 61.0 106.09999999999995 0 43 50
1 47.0 -21.0 0 40 50
1 287.0 -220.0 0 50 50
1 354.0 -88.5 0 45 50
#
0
28
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -20.39999999999996 0 42 50
1 648.0 13.200000000000044 0 44 50
1 153.0 -31.0 0 45 50
1 576.0 28.200000000000024 0 44 50
1 261.0 46.0 0 45 50
1 47.0 -164.80000000000004 0 44 50
1 61.0 110.39999999999995 0 43 50
1 47.0 -17.0 0 40 50
1 287.0 -215.0 0 50 50
1 354.0 -84.0 0 45 50
#
0
29
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -16.19999999999996 0 42 50
1 648.0 17.600000000000044 0 44 50
1 153.0 -26.5 0 45 50
1 576.0 32.60000000000002 0 44 50
1 261.0 50.5 0 45 50
1 47.0 -160.40000000000003 0 44 50
1 61.0 114.69999999999995 0 43 50
1 47.0 -13.0 0 40 50
1 287.0 -210.0 0 50 50
1 354.0 -79.5 0 45 50
#
0
30
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -11.999999999999961 0 42 50
1 648.0 22.000000000000043 0 44 50
1 153.0 -22.0 0 45 50
1 576.0 37.00000000000002 0 44 50
1 261.0 55.0 0 45 50
1 47.0 -156.00000000000003 0 44 50
1 61.0 118.99999999999994 0 43 50
1 47.0 -9.0 0 40 50
1 287.0 -205.0 0 50 50
1 354.0 -75.0 0 45 50
#
0
31
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -7.799999999999961 0 42 50
1 648.0 26.40000000000004 0 44 50
1 153.0 -17.5 0 45 50
1 576.0 41.40000000000002 0 44 50
1 261.0 59.5 0 45 50
1 47.0 -151.60000000000002 0 44 50
1 61.0 123.29999999999994 0 43 50
1 47.0 -5.0 0 40 50
1 287.0 -200.0 0 50 50
1 354.0 -70.5 0 45 50
#
0
32
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 -3.5999999999999606 0 42 50
1 648.0 30.80000000000004 0 44 50
1 153.0 -13.0 0 45 50
1 576.0 45.80000000000002 0 44 50
1 261.0 64.0 0 45 50
1 47.0 -147.20000000000002 0 44 50
1 61.0 127.59999999999994 0 43 50
1 47.0 -1.0 0 40 50
1 287.0 -195.0 0 50 50
1 354.0 -66.0 0 45 50
#
0
33
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 0.6000000000000396 0 42 50
1 648.0 35.20000000000004 0 44 50
1 153.0 -8.5 0 45 50
1 576.0 50.20000000000002 0 44 50
1 261.0 68.5 0 45 50
1 47.0 -142.8 0 44 50
1 61.0 131.89999999999995 0 43 50
1 47.0 3.0 0 40 50
1 287.0 -190.0 0 50 50
1 354.0 -61.5 0 45 50
#
0
34
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 4.80000000000004 0 42 50
1 648.0 39.60000000000004 0 44 50
1 153.0 -4.0 0 45 50
1 576.0 54.600000000000016 0 44 50
1 261.0 73.0 0 45 50
1 47.0 -138.4 0 44 50
1 61.0 136.19999999999996 0 43 50
1 47.0 7.0 0 40 50
1 287.0 -185.0 0 50 50
1 354.0 -57.0 0 45 50
#
0
35
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 9.000000000000039 0 42 50
1 648.0 44.000000000000036 0 44 50
1 153.0 0.5 0 45 50
1 576.0 59.000000000000014 0 44 50
1 261.0 77.5 0 45 50
1 47.0 -134.0 0 44 50
1 61.0 140.49999999999997 0 43 50
1 47.0 11.0 0 40 50
1 287.0 -180.0 0 50 50
1 354.0 -52.5 0 45 50
#
0
36
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 13.200000000000038 0 42 50
1 648.0 48.400000000000034 0 44 50
1 153.0 5.0 0 45 50
1 576.0 63.40000000000001 0 44 50
1 261.0 82.0 0 45 50
1 47.0 -129.6 0 44 50
1 61.0 144.79999999999998 0 43 50
1 47.0 15.0 0 40 50
1 287.0 -175.0 0 50 50
1 354.0 -48.0 0 45 50
#
0
37
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 17.400000000000038 0 42 50
1 648.0 52.80000000000003 0 44 50
1 153.0 9.5 0 45 50
1 576.0 67.80000000000001 0 44 50
1 261.0 86.5 0 45 50
1 47.0 -125.19999999999999 0 44 50
1 61.0 149.1 0 43 50
1 47.0 19.0 0 40 50
1 287.0 -170.0 0 50 50
1 354.0 -43.5 0 45 50
#
0
38
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 21.600000000000037 0 42 50
1 648.0 57.20000000000003 0 44 50
1 153.0 14.0 0 45 50
1 576.0 72.20000000000002 0 44 50
1 261.0 91.0 0 45 50
1 47.0 -120.79999999999998 0 44 50
1 61.0 153.4 0 43 50
1 47.0 23.0 0 40 50
1 287.0 -165.0 0 50 50
1 354.0 -39.0 0 45 50
#
0
39
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 25.800000000000036 0 42 50
1 648.0 61.60000000000003 0 44 50
1 153.0 18.5 0 45 50
1 576.0 76.60000000000002 0 44 50
1 261.0 95.5 0 45 50
1 47.0 -116.39999999999998 0 44 50
1 61.0 157.70000000000002 0 43 50
1 47.0 27.0 0 40 50
1 287.0 -160.0 0 50 50
1 354.0 -34.5 0 45 50
#
0
40
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 30.000000000000036 0 42 50
1 648.0 66.00000000000003 0 44 50
1 153.0 23.0 0 45 50
1 576.0 81.00000000000003 0 44 50
1 261.0 100.0 0 45 50
1 47.0 -111.99999999999997 0 44 50
1 61.0 162.00000000000003 0 43 50
1 47.0 31.0 0 40 50
1 287.0 -155.0 0 50 50
1 354.0 -30.0 0 45 50
#
0
41
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 34.20000000000004 0 42 50
1 648.0 70.40000000000003 0 44 50
1 153.0 27.5 0 45 50
1 576.0 85.40000000000003 0 44 50
1 261.0 104.5 0 45 50
1 47.0 -107.59999999999997 0 44 50
1 61.0 166.30000000000004 0 43 50
1 47.0 35.0 0 40 50
1 287.0 -150.0 0 50 50
1 354.0 -25.5 0 45 50
#
0
42
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 38.40000000000004 0 42 50
1 648.0 74.80000000000004 0 44 50
1 153.0 32.0 0 45 50
1 576.0 89.80000000000004 0 44 50
1 261.0 109.0 0 45 50
1 47.0 -103.19999999999996 0 44 50
1 61.0 170.60000000000005 0 43 50
1 47.0 39.0 0 40 50
1 287.0 -145.0 0 50 50
1 354.0 -21.0 0 45 50
#
0
43
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 42.600000000000044 0 42 50
1 648.0 79.20000000000005 0 44 50
1 153.0 36.5 0 45 50
1 576.0 94.20000000000005 0 44 50
1 261.0 113.5 0 45 50
1 47.0 -98.79999999999995 0 44 50
1 61.0 174.90000000000006 0 43 50
1 47.0 43.0 0 40 50
1 287.0 -140.0 0 50 50
1 354.0 -16.5 0 45 50
#
0
44
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 46.80000000000005 0 42 50
1 648.0 83.60000000000005 0 44 50
1 153.0 41.0 0 45 50
1 576.0 98.60000000000005 0 44 50
1 261.0 118.0 0 45 50
1 47.0 -94.39999999999995 0 44 50
1 61.0 179.20000000000007 0 43 50
1 47.0 47.0 0 40 50
1 287.0 -135.0 0 50 50
1 354.0 -12.0 0 45 50
#
0
45
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 51.00000000000005 0 42 50
1 648.0 88.00000000000006 0 44 50
1 153.0 45.5 0 45 50
1 576.0 103.00000000000006 0 44 50
1 261.0 122.5 0 45 50
1 47.0 -89.99999999999994 0 44 50
1 61.0 183.50000000000009 0 43 50
1 47.0 51.0 0 40 50
1 287.0 -130.0 0 50 50
1 354.0 -7.5 0 45 50
#
0
46
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 55.20000000000005 0 42 50
1 648.0 92.40000000000006 0 44 50
1 153.0 50.0 0 45 50
1 576.0 107.40000000000006 0 44 50
1 261.0 127.0 0 45 50
1 47.0 -85.59999999999994 0 44 50
1 61.0 187.8000000000001 0 43 50
1 47.0 55.0 0 40 50
1 287.0 -125.0 0 50 50
1 354.0 -3.0 0 45 50
#
0
47
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 59.400000000000055 0 42 50
1 648.0 96.80000000000007 0 44 50
1 153.0 54.5 0 45 50
1 576.0 111.80000000000007 0 44 50
1 261.0 131.5 0 45 50
1 47.0 -81.19999999999993 0 44 50
1 61.0 192.1000000000001 0 43 50
1 47.0 59.0 0 40 50
1 287.0 -120.0 0 50 50
1 354.0 1.5 0 45 50
#
0
48
0 400.0 600.0 250 0 375.0 550.0 425.0 600.0
1 413.0 63.60000000000006 0 42 50
1 648.0 101.20000000000007 0 44 50
1 153.0 59.0 0 45 50
1 576.0 116.20000000000007 0 44 50
1 261.0 136.0 0 45 50
1 47.0 -76.79999999999993 0 44 50
1 61.0 196.40000000000012 0 43 50
1 47.0 63.0 0 40 50
1 287.0 -115.0 0 50 50
1 354.0 6.0 0 45 50
